source,year,simpname,nationality,edu,prof,org,loc,lon,lat
imm,1919,"van, l c",,,engineer,states smelting refining and mining ltd,u s a,-95.712891,37.09024
imm,1919,"vaughan, w g",,,engineer,walter scott ltd,quayside newcastle onlyne,,
imm,1919,"vigeon, e c",,,engineer,bede metal and chemical ltd,hebburn on tyne,-1.52199,54.972283
imm,1919,"vincent, j i",,,engineer,mexico mines of el oro ltd,el oro mexico,-100.1339164,19.8007531
imm,1919,"vincent, t m",,,engineer,mount zeehantasmaniasilver lead mines ltd,mount zeehan tasmania,145.3199999,-41.92
imm,1919,"wainwright, w e",,,engineer,broken hill proprietary ltd,new south wales,146.921099,-31.2532183
imm,1919,"wakefield, a n",,,engineer,siamese tin synd ltd,rcnong district siam,98.6084641,9.9528702
imm,1919,"wales, h t",,,engineer,walkceerlt ic collieries ltd,castle square swansea,-3.9424833,51.6201759
imm,1919,"walker, h m",,,engineer,scottish gympie gold mines ltd,gympie queensland,152.6657456,-26.1833529
imm,1919,"walker, r t",,,engineer,glenesk colliery ltd,buchanan btreet glasgow,-4.2538615,55.8611595
imm,1919,"wallace, w s",,,engineer,shamva mines ltd,w shamva rhodesia,31.5655424,-17.3058881
imm,1919,"walshaw, f h",,,engineer,santa gertrudis ltd,pachuca hidalgo mexico,-98.7591311,20.1010608
imm,1919,"walton, a j",,,engineer,rose deep ltd,germiston transvaal,28.1707794,-26.2258734
imm,1919,"walton, j l",,,engineer,hayfieldnigeriatin fields ltd,naraguta nigeria,8.9466146,9.9826896
imm,1919,"walton, j l",,,engineer,sybu synd ltd,naraguta nigeria,8.9466146,9.9826896
imm,1919,"ward, p l",,,engineer,lewis merthyr consolidated collieries ltd,tehafod pontypridd glam,-3.342314,51.600774
imm,1919,"warham, r m",,,engineer,ashington coal ltd,newcastle on tyne,-1.61778,54.978252
imm,1919,"warren, h c",,,engineer,new heriot gold mining ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"watkins, j s",,,engineer,ashanti goldfields ltd ltd,gold coast colony,-119.2286617,34.1682522
imm,1919,"watson, j g",,,engineer,katanga junction railway and mineral ltd,j g,-74.001413,40.729102
imm,1919,"watson, j g",,,engineer,tanganyika concessions ltd,j g,-74.001413,40.729102
imm,1919,"watson, b m",,,engineer,darragh savage mines of cobalt ltd,cobalt ontario canada,-79.6860815,47.3953302
imm,1919,"watson, b m",,,engineer,nipissing mines ltd,cobalt ontario canada,-79.6860815,47.3953302
imm,1919,"way, e j",,,engineer,new kleinfontein ltd,buildings johannesburg transvaal,28.041629,-26.199428
imm,1919,"wayland, r g",,,engineer,alaska united gold mining ltd,u s a,-95.712891,37.09024
imm,1919,"alaska, t g",,,engineer,alaska united gold mining ltd,treadwell gold mining,,
imm,1919,"weatherbe, d a",,,engineer,casey cobalt mining ltd,avenue london london,-0.1383575,51.5058273
imm,1919,"weatherbe, d a",,,engineer,mining ltd of canada ltd,avenue london london,-0.1383575,51.5058273
imm,1919,"webster, j p",,,engineer,irtysh ltd ltd,friars london london,-0.08614,51.5156097
imm,1919,"webster, j p",,,engineer,russo asiatic consolidated ltd,friars london london,-0.08614,51.5156097
imm,1919,"webster, j p",,,engineer,weigtaalnl alyk ltd ltd,friars london london,-0.08614,51.5156097
imm,1919,"arthur, r m",,,engineer,tolima mining ltd,whang hai province,,
imm,1919,"weir, g m",,,engineer,junction north broken hill mine ltd,victoria australia,144.7851531,-37.4713077
imm,1919,"welhaven, a m",,,engineer,utah consolidated mining ltd,unsan district chosenkorea,126.028542,39.3900285
imm,1919,"asia, s n",,,engineer,british coalite ltd,london e c,-0.1319797,51.5287743
imm,1919,"asia, s n",,,engineer,wentcwosolitret h ltd,london e c,-0.1319797,51.5287743
imm,1919,"wessels, j j",,,engineer,robinson deep ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"westervelt, w y",,,engineer,o co hpieler and iron ltd,avenuemadison square east,-73.9602326,40.7788867
imm,1919,"new, y c",,,engineer,american smelting and refining ltd,u s a,-95.712891,37.09024
imm,1919,"white, w l",,,engineer,consolidated mines selection ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"white, w l",,,engineer,ginsberg gold mining ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"white, w l",,,engineer,new primrose gold mining ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"white, w l",,,engineer,new state areas ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"white, w l",,,engineer,united main reef gold mining ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"white, w l",,,engineer,united main reef gold mining ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"van, r d",,,engineer,witwatersrand gold mining ltd,ryn deep ltd,,
imm,1919,"knights, w j",,,engineer,whitlveilyla ge deep ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"chino, c c",,,engineer,cassel coal ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"chino, c c",,,engineer,leeuwpoortafrican farmstin mines ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"chino, c c",,,engineer,nigel gold mining ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"transvaal, c o",,,engineer,williadme bse ers consolidated mines ltd,kimberley cape colony,24.7499112,-28.7282384
imm,1919,"williams, e s",,,engineer,windsor steam coal ltd,a caerphilly wales,-3.218134,51.578829
imm,1919,"williams, e o",,,engineer,williadme bse ers consolidated mines ltd,colliery middleburg transvaal,29.4120546,-25.7804015
imm,1919,"williams, l b",,,engineer,yuanmi gold mines ltd,district western australia,121.6283098,-27.6728168
imm,1919,"williams, r e",,,engineer,waihi gold mining ltd,auckland new zealand,174.7633315,-36.8484597
imm,1919,"williamsrobertco, f h",,,engineer,katanga junction railway and mineral ltd,street london london,-0.0871406,51.512647
imm,1919,"williamsrobertco, f h",,,engineer,tanganyika concessions ltd,street london london,-0.0871406,51.512647
imm,1919,"williamsrobertco, f h",,,engineer,zambesia exploring ltd,street london london,-0.0871406,51.512647
imm,1919,"williams, w a",,,engineer,consolidated mines selection ltd,anyox british columbia,-129.8296048,55.415909
imm,1919,"caxton, h w",,,engineer,victoria australia telferv ictoria proprietary ltd,london s w,-0.1277583,51.5073509
imm,1919,"caxton, h w",,,engineer,williasmtavseoleny coal and iron ltd,london s w,-0.1277583,51.5073509
imm,1919,"reginald, m s",,,engineer,blockmisima gold mines ltd,aignan new guinea,152.7206315,-10.6702761
imm,1919,"williamson, s b",,,engineer,s weardale lead mines weardale ltd,u s a,-95.712891,37.09024
imm,1919,"williamson, s b",,,engineer,whitech ile exploration ltd,u s a,-95.712891,37.09024
imm,1919,"box, d n",,,engineer,wil sognle ncjoe natalcollieries ltd,durban natal,31.0218404,-29.8586804
imm,1919,"acting, w a",,,engineer,broken hill proprietary ltd,new south wales,146.921099,-31.2532183
imm,1919,"wise, h t",,,engineer,tongkah harbour tin dredging ltd,street hobart tasmania,147.3289921,-42.880879
imm,1919,"wood, e f",,,engineer,international coal ltd,u s a,-95.712891,37.09024
imm,1919,"wood, w s",,,engineer,south hetton coal ltd,south hetton sunderland,-1.407052,54.799637
imm,1919,"woods, t h",,,engineer,camp bird ltd,u s a,-95.712891,37.09024
imm,1919,"new, l c",,,engineer,wriglhiats hooaland agency ltd,bulawayo rhodesia,28.626479,-20.1325066
imm,1919,"yerxasu, m k",,,engineer,miami copper ltd,u s a,-95.712891,37.09024
imm,1919,"zay, e c",,,engineer,english crown spelter ltd,nossa bergamo italy,9.8863779,45.8672347
imm,1920,"abram, a s",,,engineer,sansacsouth france jollieries ltd,street london london,-0.0871406,51.512647
imm,1920,"abram, a s",,,engineer,victorian cornish gold mines ltd,street london london,-0.0871406,51.512647
imm,1920,"adamson, e l",,,engineer,mawchi mines ltd,dore near sheflleld,-1.5394211,53.325384
imm,1920,"addicks, l m",,,engineer,burma corporation ltd,u s a,-95.712891,37.09024
imm,1920,"addicks, l m",,,engineer,burma ruby mines ltd,u s a,-95.712891,37.09024
imm,1920,"addie, j k",,,engineer,witbank colliery ltd,witbank middleburg transvaal,29.4639354,-25.769902
imm,1920,"adler, h w",,,engineer,anglo greek magnesite ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1920,"adler, h w",,,engineer,suburban gold mining and estate ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1920,"allan, f l",,,engineer,mexico mines of el oro ltd,de mexico mexico,-99.133208,19.4326077
imm,1920,"allan, j f",,,engineer,burma queensland corpm ltd,wall london london,-0.0967782,51.5176183
imm,1920,"allan, j f",,,engineer,mazapil copper ltd,wall london london,-0.0967782,51.5176183
imm,1920,"allan, j f",,,engineer,pena copper mines ltd,wall london london,-0.0967782,51.5176183
imm,1920,"allen, b e",,,engineer,suburban gold mining and estate ltd,krugersdorp transvaal,27.8076959,-26.0963217
imm,1920,"percy, a m",,,engineer,waihi grand junction gold ltd,higher runcorn cheshire,-2.738662,53.333366
imm,1920,"andeursnoitend, j t",,,engineer,preto gold mines of brazil ltd,barberton transvaal,31.0449768,-25.7752265
imm,1920,"anderson, p b",,,engineer,geduld proprietary mines ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1920,"anderson, p b",,,engineer,modderfontein deep levels ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1920,"anderson, p b",,,engineer,princess estate and gold mining ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1920,"andrews, j i",,,engineer,afrikander proprietary gold mines ltd,penarth south wales,-3.173507,51.438798
imm,1920,"andrews, j i",,,engineer,anguasl bion steam coal ltd,penarth south wales,-3.173507,51.438798
imm,1920,"andrews, j i",,,engineer,farms exploitation ltd,penarth south wales,-3.173507,51.438798
imm,1920,"andrews, j i",,,engineer,kleinfontein estates and township ltd,penarth south wales,-3.173507,51.438798
imm,1920,"andrews, j i",,,engineer,new goch gold mines ltd,penarth south wales,-3.173507,51.438798
imm,1920,"andrews, j i",,,engineer,rezende mines ltd,penarth south wales,-3.173507,51.438798
imm,1920,"angus, a h",,,engineer,arambaeynog al airvoenli n o ltd,cobalt ontario canada,-79.6860815,47.3953302
imm,1920,"angus, a h",,,engineer,right of way mines ltd,cobalt ontario canada,-79.6860815,47.3953302
imm,1920,"arbuthnot, l a",,,engineer,kanbaukburmawolfram mines ltd,london e c,-0.1319797,51.5287743
imm,1920,"archibald, w m",,,engineer,armsctoronsnoglid ated minintr and smelting ltd,trail british columbia,-117.71173,49.0965676
imm,1920,"archibald, w m",,,engineer,of canada ltd,trail british columbia,-117.71173,49.0965676
imm,1920,"william, j o",,,engineer,a r b allihies ltd,free state transvaal,,
imm,1920,"william, j o",,,engineer,allihies copper mines ltd,free state transvaal,,
imm,1920,"william, j o",,,engineer,new jagersfontein mining and exploration ltd,free state transvaal,,
imm,1920,"shaw, l g",,,engineer,brodsworth main colliery ltd,dearne near rotherham,-1.3635009,53.4326035
imm,1920,"askevold, j g",,,engineer,inndon b c nyrsea consolidated ltd,south west africa,,
imm,1920,"askevold, j g",,,engineer,south west africa ltd,south west africa,,
imm,1920,"association, m r",,,engineer,near mold alyn hank colliery ltd,rue chauchut paris,2.3396478,48.8735903
imm,1920,"association, m r",,,engineer,spassky copper mine ltd,rue chauchut paris,2.3396478,48.8735903
imm,1920,"atlay, f m",,,engineer,burma ruby mines ltd,mo k burma,,
imm,1920,"bagot, m h",,,engineer,victoria falls and transvaal power ltd,consolidated building johannesburg,28.0405202,-26.2063945
imm,1920,"baker, l m",,,engineer,american smelting and refining ltd,texas u a,-97.6939209,30.2567932
imm,1920,"baker, d m",,,engineer,broken hill proprietary ltd,new south wales,146.921099,-31.2532183
imm,1920,"banks, d g",,,engineer,waihi gold mining ltd,auckland new zealand,174.7633315,-36.8484597
imm,1920,"bannatyne, c m",,,engineer,dunderland iron ore ltd,mo hanan norway,,
imm,1920,"ban, u d",,,engineer,barker and ltd,danti i paris,2.3522219,48.856614
imm,1920,"ban, u d",,,engineer,robinson gold mining ltd,danti i paris,2.3522219,48.856614
imm,1920,"penang, f m",,,engineer,eastern smelting ltd,federated malay states,,
imm,1920,"barlow, j w",,,engineer,cassel coal ltd,middelburg district transvaal,29.4639354,-25.769902
imm,1920,"barber, a a",,,engineer,consolidated mines selection ltd,and cathedral buildings,-122.2702325,37.806237
imm,1920,"newcaltle, o t",,,engineer,transvaal gold mining estates ltd,pilgrims rest transvaal,30.7543917,-24.8911913
imm,1920,"bateman, g g",,,engineer,la rose mines ltd,cobalt ontario canada,-79.6860815,47.3953302
imm,1920,"sidney, a h",,,engineer,fife coal ltd,acomb hexhani,-2.111617,54.993378
imm,1920,"bath, a r",,,engineer,east indian coal ltd,jherriah collieries bengal,,
imm,1920,"baumann, m p",,,engineer,rooiberg minerals development ltd,p booiberg transvaal,,
imm,1920,"bawden, e b",,,engineer,killifreth mine ltd,nr chacewater cornwall,-5.159332,50.256904
imm,1920,"bayldon, h c",,,engineer,spassky copper mine ltd,inst m m,,
imm,1920,"beal, b b",,,engineer,broken hill proprietary ltd,new south wales,146.921099,-31.2532183
imm,1920,"beaten, b d",,,engineer,beattnyo urse mines ltd,denver transvaal,-104.990251,39.7392358
imm,1920,"beaumont, b b",,,engineer,bechuanaland exploration ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1920,"beaumont, b b",,,engineer,crown mines ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1920,"bellr, v s",,,engineer,chile exploration ltd,chile south america,-71.542969,-35.675147
imm,1920,"benson, w j",,,engineer,johannesburg consolidated investment ltd,london e c,-0.1319797,51.5287743
imm,1920,"bensusan, a j",,,engineer,preto gold mines of brazil ltd,geraesbrazil via janeiro,-45.4934107,-18.9494274
imm,1920,"beresford, c p",,,engineer,prestea block a ltd,gold coast colony,-119.2286617,34.1682522
imm,1920,"berry, h h",,,engineer,atfleld main colliery ltd,colliery near doncaster,-1.072444,53.5367033
imm,1920,"betty, w b",,,engineer,elands laagte collieries ltd,elands laagte natal,29.95889,-28.40806
imm,1920,"betty, w k",,,engineer,tomboy gold mines ltd,u s a,-95.712891,37.09024
imm,1920,"street, m a",,,engineer,california exploration ltd,karangahake new zealand,175.7219507,-37.4226019
imm,1920,"street, m a",,,engineer,east pool and agar ltd,karangahake new zealand,175.7219507,-37.4226019
imm,1920,"street, m a",,,engineer,falmouth consolidated mines ltd,karangahake new zealand,175.7219507,-37.4226019
imm,1920,"street, m a",,,engineer,oceana consolidated ltd,karangahake new zealand,175.7219507,-37.4226019
imm,1920,"street, m a",,,engineer,oroya links ltd,karangahake new zealand,175.7219507,-37.4226019
imm,1920,"street, m a",,,engineer,princess estate and gold mining ltd,karangahake new zealand,175.7219507,-37.4226019
imm,1920,"stafford, m l",,,engineer,mount lyell mining and railway ltd,street hobart tasmania,147.3353384,-42.8813331
imm,1920,"bishop, w b",,,engineer,consolidated mines selection ltd,forks british columbia,-118.4451392,49.0300946
imm,1920,"block, r b",,,engineer,liaigurii gold mines ltd,fimiston western australia,121.5041365,-30.7765974
imm,1920,"blackbeard, l h",,,engineer,rand mines ltd,rezende umtali rhodesia,32.650351,-18.9757714
imm,1920,"blane, d a",,,engineer,fife coal ltd,d acomb hexham,-2.111617,54.993378
imm,1920,"blayloek, s g",,,engineer,consolidated mines selection ltd,trail british columbia,-117.71173,49.0965676
imm,1920,"blayloek, s g",,,engineer,of canada ltd,trail british columbia,-117.71173,49.0965676
imm,1920,"blayney, g l",,,engineer,ida h gold mining ltd,laverton western australia,122.4013434,-28.6256573
imm,1920,"bell, h b",,,engineer,south bukerunigeriatin ltd,kano northern nigeria,8.5919561,12.0021794
imm,1920,"blelooh, w f",,,engineer,welsh anthracite collieries ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1920,"blenkinsop, a r",,,engineer,john brown ltd,a rotherham yorkshire,-1.3635009,53.4326035
imm,1920,"blinkhorn, j v",,,engineer,bolesj ohjannesburg gold fields ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1920,"bond, f m",,,engineer,limmer and trinidad lake asphalt ltd,london s w,-0.1277583,51.5073509
imm,1920,"bone, a j",,,engineer,consolidated mines selection ltd,anyox british columbia,-129.8296048,55.415909
imm,1920,"boothzoiace, s p",,,engineer,r yn borneo ltd,london s w,-0.1277583,51.5073509
imm,1920,"ipoh, t d",,,engineer,pahang consolidated ltd,tin dredging lia,,
imm,1920,"bostwick, i f",,,engineer,tolima mining ltd,u s a,-95.712891,37.09024
imm,1920,"san, f a",,,engineer,naragutanigeriatin mines ltd,naraguta northern nigeria,8.9466146,9.9826896
imm,1920,"bowden, j f",,,engineer,oceana consolidated ltd,st lazaro paris,2.3249497,48.8760583
imm,1920,"boyd, a a",,,engineer,mount morgan gold mining ltd,morgan queensland australia,150.3965941,-23.6436179
imm,1920,"boyd, h b",,,engineer,central mining and investment ltd ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1920,"boyd, w s",,,engineer,ray consolidated copper ltd,u s a,-95.712891,37.09024
imm,1920,"phel, s d",,,engineer,transvaal gold mining estates ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1920,"brett, h t",,,engineer,falcon mines ltd,mines umvuma rhodesia,30.530642,-19.2894345
imm,1920,"brighan, a f",,,engineer,holhnger consolidated gold mines ltd,northern ontario canada,-79.364481,46.222497
imm,1920,"brighan, a f",,,engineer,vryheidnatalrailway coal and iron ltd,northern ontario canada,-79.364481,46.222497
imm,1920,"martin, s l",,,engineer,kamunting tin dredging ltd,s lane london,-0.1547189,51.5083331
imm,1920,"brink, l k",,,engineer,de beers consolidated mines ltd,kimberley cape colony,24.7499112,-28.7282384
